sample_id,u_peak,u_r,tau_peak,tau_r,true_a,true_b,true_c,true_d,true_e,estimated_a,estimated_b,estimated_c,estimated_d,estimated_e,error_b,abs_error_b,error_d,abs_error_d,error_e,abs_error_e,curve_rmse_tau_u,curve_mae_tau_u,curve_r2_tau_u,curve_valid,e_constraint_respected,d_positive,b_positive,dataset,model_name
16,1.61,10.5,13.41,12.8475,12.8475,1.3946189571869354,0.4761904761904761,14.242118957186936,3.178145408783804,12.8475,1.436530645737072,0.4761904761904761,14.284030645737072,3.0523823072347733,0.041911688550136494,0.041911688550136494,0.041911688550136716,0.041911688550136716,-0.1257631015490306,0.1257631015490306,0.0387774540422562,0.0131633706313314,0.9994339741944016,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
18,3.07,10.5,12.57,12.4375,12.4375,0.7124450836759753,0.4761904761904761,13.149945083675975,1.9539451798171723,12.4375,0.9110037042892004,0.4761904761904761,13.3485037042892,1.6722979962978133,0.19855862061322516,0.19855862061322516,0.19855862061322505,0.19855862061322505,-0.281647183519359,0.281647183519359,0.1810899954027089,0.0725603630819312,0.9904322408714228,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
21,1.67,12.0,7.53,5.32,5.32,5.617172562155661,0.4166666666666667,10.93717256215566,1.7473164085592403,5.32,5.664512194980068,0.4166666666666667,10.984512194980068,1.7264520096751257,0.04733963282440712,0.04733963282440712,0.047339632824408895,0.047339632824408895,-0.02086439888411462,0.02086439888411462,0.0075934027978061,0.004398728299551,0.9999408826818394,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
22,1.67,12.0,19.67,18.994999999999997,18.994999999999997,1.5273740416856256,0.4166666666666667,20.522374041685623,3.2739688179792332,18.994999999999997,1.412777628150021,0.4166666666666667,20.40777762815002,3.91586118173388,-0.11459641353560457,0.11459641353560457,-0.11459641353560457,0.11459641353560457,0.6418923637546468,0.6418923637546468,0.2316034035317503,0.0655453888817423,0.9899751956796728,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
23,0.84,16.0,8.44,7.47,7.47,1.3255582927799532,0.3125,8.795558292779953,6.166176834932969,7.47,1.5377086455717892,0.3125,9.007708645571787,4.4595115160751995,0.21215035279183603,0.21215035279183603,0.21215035279183425,0.21215035279183425,-1.7066653188577696,1.7066653188577696,0.1185241667500113,0.0411801049050285,0.9788271513106064,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
24,1.81,16.0,7.62,7.29,7.29,0.6419185077225471,0.3125,7.931918507722547,3.0024433868829834,7.29,0.7250506408170478,0.3125,8.015050640817048,2.532819321715164,0.08313213309450074,0.08313213309450074,0.08313213309450074,0.08313213309450074,-0.4696240651678192,0.4696240651678192,0.0795730003350658,0.0249718355390244,0.9911636015520912,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
30,2.17,3.85,16.37,14.955,14.955,60.674147880173095,1.2987012987012987,75.6291478801731,1.6284330431129306,14.955,56.31762397824396,1.2987012987012987,71.27262397824396,1.6588582646838157,-4.356523901929137,4.356523901929137,-4.356523901929137,4.356523901929137,0.03042522157088512,0.03042522157088512,0.0531298848957943,0.0324792190936973,0.9996875653652162,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
33,2.26,4.125,16.14,11.3475,11.3475,422.7987490320256,1.2121212121212122,434.1462490320256,1.3091974223177918,11.3475,590.0039068488858,1.2121212121212122,601.3514068488857,1.2800004423709224,167.20515781686015,167.20515781686015,167.20515781686015,167.20515781686015,-0.029196979946869428,0.029196979946869428,0.1147949595749053,0.0756551600084243,0.9990084150032796,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
36,1.48,3.625,14.91,14.235,14.235,8.232456046268986,1.3793103448275863,22.467456046268985,2.7321098339023515,14.235,10.065699001312405,1.3793103448275863,24.3006990013124,2.465763605007621,1.8332429550434188,1.8332429550434188,1.8332429550434135,1.8332429550434135,-0.2663462288947307,0.2663462288947307,0.1692070283062831,0.0918776776771469,0.9956866516020272,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
39,0.54,3.35,15.9,14.4675,14.4675,3.852469877296928,1.4925373134328357,18.319969877296927,7.688914610134782,14.4675,3.8403557774864137,1.4925373134328357,18.307855777486413,7.722785028425058,-0.012114099810514478,0.012114099810514478,-0.012114099810514034,0.012114099810514034,0.033870418290275595,0.033870418290275595,0.0053821304837835,0.0022050941672943,0.999992539620616,True,True,True,True,HIGH,HIGH_direct_poly_rank_3
